"x","y","id5","ns1.name6","ns1.open","ns1.name7","ns1.styleUrl8","id9","ns1.color","ns1.colorMode","ns1.href10","ns1.color11","ns1.colorMode12","ns1.color13","ns1.colorMode14","schemaUrl","ns1.SimpleData","name15","Longitude","Latitude","Column2"
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","6","FID_",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","11/1/1985","Collection",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","11/1/1985","YYYY_MM_DD",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Laucala Harbor, Laucala Bay","LOCATION",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Viti Levu","Island_Gro",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Fiji","Country_la",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","FJI","Country_IS",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","State_Prov",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","HP","SPECIES",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","CR",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","CS",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","EA",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","HP",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HU",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HC",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HD",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HV",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HM",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HO",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HOb",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HS",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","RM",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","SI",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","TC",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","TH",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","ZC",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","-18.1611","Y_COORD",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","178.444","X_COORD",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","100","EST_Accura",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","0","Depth_min",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","0","Depth_max",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Intertidal zone","HABITAT",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Cox, PA 890","Collector_",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Postillate seagrass; dioecious","REMARKS",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","BISH-609287","Source",178.443709,-18.161082,0
178.443709,-18.161082,"layer 0","PICT_SG_SPP",1,6,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","Validated",178.443709,-18.161082,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","9","FID_",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","4/29/1969","Collection",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","4/29/1969","YYYY_MM_DD",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Devodara","LOCATION",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Vanua Levu","Island_Gro",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Fiji","Country_la",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","FJI","Country_IS",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Cakaudrove","State_Prov",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","HO, HP, HU, SI","SPECIES",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","CR",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","CS",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","EA",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","HP",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","HU",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HC",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HD",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HV",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HM",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","HO",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","HOb",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","HS",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","RM",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","1","SI",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","TC",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","TH",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","ZC",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","-16.8044","Y_COORD",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","179.398","X_COORD",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","0","EST_Accura",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","0","Depth_min",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","0.5","Depth_max",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Reef; pools at low tide.. Substratum was a bit hard and grain size quite large, not exposed at low tide","HABITAT",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","Smith, AC, Parham, JW, Tomlinson, PB, Koroivebau, D (Smith, AC 16868, 16869); Hair, C. (Pers. Comm.)","Collector_",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","large meadow directly off the beach, next to a large blue pool where many tourists go for swimming. SI not exposed at low tide","REMARKS",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","BISH-33983, BISH-33974; SUVA-3828, SUVA-3662, SUVA-3817","Source",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,9,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","","Validated",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,10,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","10","FID_",179.39763,-16.80444,0
179.39763,-16.80444,"layer 0","PICT_SG_SPP",1,10,"#pointStyleMap","inline","ff00ffaa","normal","http://maps.google.com/mapfiles/kml/pushpin/ltblu-pushpin.png","ff00ffaa","normal","ff00ffaa","normal","#S_PICT_SG_SPP_DSSSSSSSSSSSSSSSSSSSSSSSSSDDDDDSSSSS","4/29/1969","Collection",179.39763,-16.80444,0
