"x","y","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","identificationRemarks","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","institutionKey","dynamicProperties","georeferenceProtocol","island","locality","eventRemarks","language","materialSampleID","type","associatedSequences","lifeStage","establishmentMeans","vernacularName","samplingProtocol","projectId","programmeAcronym","individualCount","samplingEffort","name","depthAccuracy","fieldNumber","preparations","disposition","otherCatalogNumbers","habitat","institutionID","islandGroup","locationAccordingTo","recordNumber","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","dataGeneralizations","taxonConceptID","locationRemarks","waterBody","collectionKey","endDayOfYear","verbatimCoordinateSystem","locationID","startDayOfYear","georeferenceRemarks","ownerInstitutionCode","infraspecificEpithet","continent","higherGeographyID"
178.743283,-18.000383,"1848344063","Tridacna maxima (Röding, 1798)",-18.000383,178.743283,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.520+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.520+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"E8723104-D456-43A0-B37D-53B6123AE591_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344063","PROCFish/C","E8723104-D456-43A0-B37D-53B6123AE591_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"E8723104-D456-43A0-B37D-53B6123AE591",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.743279,-18.000369,"1848344069","Tridacna maxima (Röding, 1798)",-18.000369,178.743279,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.691+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.691+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"C3DF015B-05BA-428E-9B82-B53AC679B1CB_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344069","PROCFish/C","C3DF015B-05BA-428E-9B82-B53AC679B1CB_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Samasoni Sauni",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"C3DF015B-05BA-428E-9B82-B53AC679B1CB",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.744029,-17.993896,"1848344078","Tridacna maxima (Röding, 1798)",-17.993896,178.744029,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.874+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.874+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"561F9123-3948-4DAD-A39C-88400E5FA00D_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344078","PROCFish/C","561F9123-3948-4DAD-A39C-88400E5FA00D_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"561F9123-3948-4DAD-A39C-88400E5FA00D",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.72531,-18.031445,"1848344101","Tridacna maxima (Röding, 1798)",-18.031445,178.72531,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.890+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,6,"2003-02-06T00:00:00",NA,"2021-03-09T11:22:36.890+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"EEB754DB-EEDC-4551-9EF4-2E060F7F92B3_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344101","PROCFish/C","EEB754DB-EEDC-4551-9EF4-2E060F7F92B3_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"EEB754DB-EEDC-4551-9EF4-2E060F7F92B3",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.724102,-18.034482,"1848344111","Tridacna maxima (Röding, 1798)",-18.034482,178.724102,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.369+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,6,"2003-02-06T00:00:00",NA,"2021-03-09T11:22:36.369+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"976A6868-9E8B-46E0-9840-550D90DED45F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344111","PROCFish/C","976A6868-9E8B-46E0-9840-550D90DED45F_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"976A6868-9E8B-46E0-9840-550D90DED45F",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.74946,-17.982347,"1848344134","Tridacna maxima (Röding, 1798)",-17.982347,178.74946,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.702+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.702+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"BDCDE4E6-618A-45BB-8C02-40A74B170A65_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344134","PROCFish/C","BDCDE4E6-618A-45BB-8C02-40A74B170A65_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"BDCDE4E6-618A-45BB-8C02-40A74B170A65",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",2,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.740983,-18.00615,"1848344167","Tridacna maxima (Röding, 1798)",-18.00615,178.740983,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.789+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.789+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"CE4BF4FD-00BC-42FD-913C-14C082D39A12_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344167","PROCFish/C","CE4BF4FD-00BC-42FD-913C-14C082D39A12_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"CE4BF4FD-00BC-42FD-913C-14C082D39A12",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Reef benthos transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.747673,-17.990939,"1848344204","Tridacna maxima (Röding, 1798)",-17.990939,178.747673,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.983+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,2,5,"2003-02-05T00:00:00",NA,"2021-03-09T11:22:36.983+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"19141E8A-30BE-4880-A091-1EBBCDAD6B6E_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344204","PROCFish/C","19141E8A-30BE-4880-A091-1EBBCDAD6B6E_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"19141E8A-30BE-4880-A091-1EBBCDAD6B6E",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.654834,-16.14195,"1848344505","Tridacna maxima (Röding, 1798)",-16.14195,179.654834,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.710+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,22,"2003-06-22T00:00:00",NA,"2021-03-09T11:22:36.710+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"803B9126-05C0-48A1-ACAA-E2D15738E5DE_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344505","PROCFish/C","803B9126-05C0-48A1-ACAA-E2D15738E5DE_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"803B9126-05C0-48A1-ACAA-E2D15738E5DE",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.774442,-16.145692,"1848344525","Tridacna maxima (Röding, 1798)",-16.145692,179.774442,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.893+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,20,"2003-06-20T00:00:00",NA,"2021-03-09T11:22:36.893+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"E73B062B-67F3-4705-8DDA-EC398BA4125B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344525","PROCFish/C","E73B062B-67F3-4705-8DDA-EC398BA4125B_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"E73B062B-67F3-4705-8DDA-EC398BA4125B",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.190783,-16.325821,"1848344793","Tridacna maxima (Röding, 1798)",-16.325821,179.190783,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.444+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.444+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"4C743E62-AFE7-4422-B0C4-BBADB099B46E_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344793","PROCFish/C","4C743E62-AFE7-4422-B0C4-BBADB099B46E_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"4C743E62-AFE7-4422-B0C4-BBADB099B46E",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.323412,-16.31607,"1848344794","Tridacna maxima (Röding, 1798)",-16.31607,179.323412,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.528+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,16,"2003-06-16T00:00:00",NA,"2021-03-09T11:22:36.528+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"3202E904-CE98-4F5A-9EA9-E23FF0604F48_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344794","PROCFish/C","3202E904-CE98-4F5A-9EA9-E23FF0604F48_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"3202E904-CE98-4F5A-9EA9-E23FF0604F48",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.7835,-16.144067,"1848344831","Tridacna maxima (Röding, 1798)",-16.144067,179.7835,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.443+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2003,6,20,"2003-06-20T00:00:00",NA,"2021-03-09T11:22:36.443+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","FJ","Fiji",NA,"A205C1F2-F098-42E8-A625-AACE3E0F50D4_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,NA,NA,NA,"1848344831","PROCFish/C","A205C1F2-F098-42E8-A625-AACE3E0F50D4_8D14E201-5DDC-4659-A4C1-0F3799F40647",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,"A205C1F2-F098-42E8-A625-AACE3E0F50D4",NA,NA,NA,NA,"86132833-1e2f-4d6f-ad82-bec53b355e04",NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w","BID-PA2016-0002-REG","BID",1,"Manta tow transect","Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
