"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","vernacularName","dataGeneralizations","taxonConceptID","locality","occurrenceRemarks","individualCount","continent","institutionKey","collectionKey","preparations","higherGeography","dynamicProperties","fieldNumber","depth","depthAccuracy","eventID","habitat","datasetID","associatedSequences","coordinatePrecision","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","footprintWKT","http://rs.tdwg.org/dwc/terms/organismQuantityType","lifeStage","http://unknown.org/language","http://unknown.org/rights","http://unknown.org/rightsHolder","identificationRemarks","projectId","programmeAcronym","samplingEffort","samplingProtocol","language","name","otherCatalogNumbers","locationRemarks","institutionID","type","nomenclaturalCode","island","disposition","locationID","ownerInstitutionCode","collectionID","parentNameUsage","waterBody","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","startDayOfYear","higherClassification","georeferenceSources","establishmentMeans","eventRemarks","materialSampleID"
"2563587198","Holothuria edulis Lesson, 1830",-9.533892,147.275925,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T13:14:16.386+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2020-01-25T11:57:20",159,"Central",2020,1,22,"2020-01-22T11:26:00","2020-01-26T14:49:10.000+00:00","2021-05-25T13:14:16.386+00:00","https://www.inaturalist.org/observations/37943066","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","PG","Papua New Guinea","Jens Sommer-Knudsen","37943066","jenssommer01","2020/01/22 11:26 AM AEDT","iNaturalist research-grade observations","2563587198","Kairuku-Hiri, PG-CE, PG","Observations","https://www.inaturalist.org/observations/37943066","142085","37943066","Jens Sommer-Knudsen","https://www.inaturalist.org/observations/37943066","iNaturalist","© Jens Sommer-Knudsen some rights reserved","00:26:00Z","Jens Sommer-Knudsen","84866841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432510050","Holothuria edulis Lesson, 1830",-14.64677,145.452094,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:23.039+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,80.4,"Queensland",2019,6,1,"2019-06-01T00:00:00",NA,"2021-05-07T20:59:23.039+00:00","https://biocache.ala.org.au/occurrences/60204acb-b184-412f-adb1-86877e2f8fed","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"60204acb-b184-412f-adb1-86877e2f8fed",NA,NA,NA,"2432510050",NA,NA,"60204acb-b184-412f-adb1-86877e2f8fed",NA,"urn:lirs.australianmuseum.net.au:identification:tI8PFEEX","Anne Hoggett",NA,NA,NA,NA,"Anne Hoggett",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island, Queensland","http://lifg.australianmuseum.net.au/HotSpot.html?identification=tI8PFEEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397656237","Holothuria edulis Lesson, 1830",-14.687415,145.444016,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T13:13:39.615+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2019-09-01T08:16:39",4,"Queensland",2019,7,12,"2019-07-12T21:14:00","2019-09-01T12:35:38.000+00:00","2021-05-25T13:13:39.615+00:00","https://www.inaturalist.org/observations/31903475","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia","wconnor19","31903475","wconnor19","2019/07/12 9:14 PM HST","iNaturalist research-grade observations","2397656237","Lizard QLD 4892, Australia","Observations","https://www.inaturalist.org/observations/31903475","142085","31903475","wconnor19","https://www.inaturalist.org/observations/31903475","iNaturalist","© wconnor19 some rights reserved","07:14:00Z","wconnor19","69147002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432509740","Holothuria edulis Lesson, 1830",-14.689555,145.453918,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:22.896+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,234,"Queensland",2018,10,10,"2018-10-10T00:00:00",NA,"2021-05-07T20:59:22.896+00:00","https://biocache.ala.org.au/occurrences/2e1d6338-7847-4c95-ba3b-559ae528068c","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"2e1d6338-7847-4c95-ba3b-559ae528068c",NA,NA,NA,"2432509740",NA,NA,"2e1d6338-7847-4c95-ba3b-559ae528068c",NA,"urn:lirs.australianmuseum.net.au:identification:QDH1ThQ2","Marina Santana",NA,NA,NA,NA,"Marina Santana",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island, Queensland","http://lifg.australianmuseum.net.au/HotSpot.html?identification=QDH1ThQ2",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432510410","Holothuria edulis Lesson, 1830",-14.652161,145.449892,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:24.043+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,141,"Queensland",2018,10,10,"2018-10-10T00:00:00",NA,"2021-05-07T20:59:24.043+00:00","https://biocache.ala.org.au/occurrences/a4769d10-7708-4bdb-92a2-9732f1c3a17d","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"a4769d10-7708-4bdb-92a2-9732f1c3a17d",NA,NA,NA,"2432510410",NA,NA,"a4769d10-7708-4bdb-92a2-9732f1c3a17d",NA,"urn:lirs.australianmuseum.net.au:identification:BpGD57wr","Marina Santana",NA,NA,NA,NA,"Marina Santana",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island, Queensland","http://lifg.australianmuseum.net.au/HotSpot.html?identification=BpGD57wr",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993712099","Holothuria edulis Lesson, 1830",-16.757155,145.973995,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T12:16:43.999+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2018-12-20T19:51:05",184,"Queensland",2018,11,20,"2018-11-20T12:05:00","2019-02-05T13:19:44.000+00:00","2021-05-25T12:16:43.999+00:00","https://www.inaturalist.org/observations/19111159","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia","Valentin Moser","19111159","vmoser","2018/11/20 12:05 PM CET","iNaturalist research-grade observations","1993712099","Green Island, QLD 4871, Australia","Observations","https://www.inaturalist.org/observations/19111159","142085","19111159","Valentin Moser","https://www.inaturalist.org/observations/19111159","iNaturalist","© Valentin Moser some rights reserved","11:05:00Z","Sean Ono","41662852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456576429","Holothuria edulis Lesson, 1830",-17.609662,177.364337,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T13:14:09.171+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2019-11-13T02:57:51",370,"Western",2017,11,13,"2017-11-13T18:45:00","2019-11-15T02:03:13.000+00:00","2021-05-25T13:14:09.171+00:00","https://www.inaturalist.org/observations/35630655","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji","Rachel Andres-Beck","35630655","rachelandresbeck","2017/11/13 6:45 PM -0500","iNaturalist research-grade observations","2456576429","Ba, FJ-W, FJ","Observations","https://www.inaturalist.org/observations/35630655","142085","35630655","Rachel Andres-Beck","https://www.inaturalist.org/observations/35630655","iNaturalist","© Rachel Andres-Beck some rights reserved","23:45:00Z","Rachel Andres-Beck","77582785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936750161","Holothuria edulis Lesson, 1830",-14.688847,145.466926,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:25.174+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,62.1,"Queensland",2016,2,26,"2016-02-26T00:00:00",NA,"2021-05-07T20:59:25.174+00:00","https://biocache.ala.org.au/occurrences/b003ba74-571a-488a-a177-6e977458290c","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"b003ba74-571a-488a-a177-6e977458290c",NA,NA,NA,"1936750161",NA,NA,"b003ba74-571a-488a-a177-6e977458290c",NA,"urn:lirs.australianmuseum.net.au:identification:axWG5oAN","Lyle Vail",NA,NA,NA,NA,"Lyle Vail",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island, Queensland","http://lifg.australianmuseum.net.au/HotSpot.html?identification=axWG5oAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455571509","Holothuria edulis Lesson, 1830",-16.768888,179.945,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T12:15:49.680+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2017-03-24T04:41:35",NA,"Northern",2016,7,13,"2016-07-13T16:03:00","2017-04-29T18:38:21.000+00:00","2021-05-25T12:15:49.680+00:00","https://www.inaturalist.org/observations/5440377","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji","David R","5440377","davidr","2016/07/13 4:03 PM HST","iNaturalist research-grade observations","1455571509","Cakaudrove, Northern, Fiji","Observations","https://www.inaturalist.org/observations/5440377","142085","5440377","David R","https://www.inaturalist.org/observations/5440377","iNaturalist","© David R some rights reserved","02:03:00Z","David R","11215765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500277147","Holothuria edulis Lesson, 1830",-16.768888,179.930833,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T12:15:52.782+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2017-04-20T05:10:14",NA,"Northern",2016,7,13,"2016-07-13T18:45:00","2017-05-24T20:04:13.000+00:00","2021-05-25T12:15:52.782+00:00","https://www.inaturalist.org/observations/5850197","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji","David R","5850197","davidr","2016/07/13 6:45 PM HST","iNaturalist research-grade observations","1500277147","Cakaudrove, Fiji","Observations","https://www.inaturalist.org/observations/5850197","142085","5850197","David R","https://www.inaturalist.org/observations/5850197","iNaturalist","© David R some rights reserved","04:45:00Z","Frédéric Ducarme","12087154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571106834","Holothuria edulis Lesson, 1830",-17.595278,178.990833,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T13:13:19.149+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2017-06-08T09:11:53",NA,"Eastern",2016,7,14,"2016-07-14T19:22:00","2017-06-21T12:44:04.000+00:00","2021-05-25T13:13:19.149+00:00","https://www.inaturalist.org/observations/6546303","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji","David R","6546303","davidr","2016/07/14 7:22 PM HST","iNaturalist research-grade observations","1571106834","Lomaiviti, Eastern, Fiji","Observations","https://www.inaturalist.org/observations/6546303","142085","6546303","David R","https://www.inaturalist.org/observations/6546303","iNaturalist","© David R some rights reserved","05:22:00Z","David R","13520080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936739529","Holothuria edulis Lesson, 1830",-14.679301,145.4445,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:24.664+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,44.3,"Queensland",2015,3,4,"2015-03-04T00:00:00",NA,"2021-05-07T20:59:24.664+00:00","https://biocache.ala.org.au/occurrences/24d77c36-516d-4f82-b99d-66b996340738","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"24d77c36-516d-4f82-b99d-66b996340738",NA,NA,NA,"1936739529",NA,NA,"24d77c36-516d-4f82-b99d-66b996340738",NA,"urn:lirs.australianmuseum.net.au:identification:jGclbAmP","Lisa Bostrom-Einarsson",NA,NA,NA,NA,"Lisa Bostrom-Einarsson",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island Group","http://lifg.australianmuseum.net.au/HotSpot.html?identification=jGclbAmP",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936745811","Holothuria edulis Lesson, 1830",-14.686431,145.443578,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:24.954+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC",NA,108,"Queensland",2015,3,4,"2015-03-04T00:00:00",NA,"2021-05-07T20:59:24.954+00:00","https://biocache.ala.org.au/occurrences/77bdcf03-4a39-4a06-8860-16075cacd791","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia",NA,"77bdcf03-4a39-4a06-8860-16075cacd791",NA,NA,NA,"1936745811",NA,NA,"77bdcf03-4a39-4a06-8860-16075cacd791",NA,"urn:lirs.australianmuseum.net.au:identification:nbrX8p4a","Lisa Bostrom-Einarsson",NA,NA,NA,NA,"Lisa Bostrom-Einarsson",NA,"pinkfish (sea cucumber)","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Holothuria (Halodeima) edulis]]","urn:lsid:biodiversity.org.au:afd.taxon:822b01ff-d3a0-479f-b57f-8b9c6b9f33d7","Lizard Island Group","http://lifg.australianmuseum.net.au/HotSpot.html?identification=nbrX8p4a",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999189613","Holothuria edulis Lesson, 1830",-16.756887,145.972926,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-25T10:14:33.724+00:00","2021-05-25T12:47:44.681+00:00",266,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4343017,1,50,222,9505681,9548,2279143,4343017,4343017,"Holothuria edulis Lesson, 1830","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria edulis","Holothuria","edulis","SPECIES","ACCEPTED","LC","2020-12-04T02:23:13",50,"Queensland",2015,9,8,"2015-09-08T12:33:00","2020-12-04T04:32:01.000+00:00","2021-05-25T12:47:44.681+00:00","https://www.inaturalist.org/observations/66072450","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","AU","Australia","Ray Turnbull","66072450","ray_turnbull","2015/09/08 12:33 PM AEST","iNaturalist research-grade observations","2999189613","Green Island QLD 4871, Australia","Observations","https://www.inaturalist.org/observations/66072450","142085","66072450","Ray Turnbull","https://www.inaturalist.org/observations/66072450","iNaturalist","© Ray Turnbull some rights reserved","02:33:00Z","Ray Turnbull","144737132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria edulis Lesson, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
